url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,74,25
/CARV-ICS-FORTH/frisbee/blob/7da0dea18de872f4aebd51fd99aff122e2715f6c/cmd/kubectl-frisbee/main.go,13,4
/CARV-ICS-FORTH/frisbee/issues,7,4
/CARV-ICS-FORTH/frisbee/tree/main/charts,7,2
/CARV-ICS-FORTH/frisbee/tree/main/cmd,6,1
/CARV-ICS-FORTH/frisbee/stargazers,5,2
/CARV-ICS-FORTH/frisbee/tree/main/examples,5,2
/CARV-ICS-FORTH/frisbee/tree/main/examples/tutorial,5,2
/CARV-ICS-FORTH/frisbee/blob/main/README.md,4,2
/CARV-ICS-FORTH/frisbee/tree/main/charts/databases,4,2
