url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,12,8
/CARV-ICS-FORTH/frisbee/commit/b6601a6be3eb747c93b388abd3f06d0ecf570b16,2,1
/CARV-ICS-FORTH/frisbee/commits/main,2,1
/CARV-ICS-FORTH/frisbee/tree/main/controllers/scenario,2,1
/CARV-ICS-FORTH/frisbee/blob/b6601a6be3eb747c93b388abd3f06d0ecf570b16/CARV-ICS-FORTH/frisbee/latest-report/report.pdf,1,1
/CARV-ICS-FORTH/frisbee/blob/main/cmd/kubectl-frisbee/commands/common/completion.go,1,1
/CARV-ICS-FORTH/frisbee/blob/main/examples/patterns/databases/elasticity/install.sh,1,1
/CARV-ICS-FORTH/frisbee/blob/main/examples/patterns/databases/elasticity/manifest.yml,1,1
/CARV-ICS-FORTH/frisbee/commits,1,1
/CARV-ICS-FORTH/frisbee/issues/157,1,1
