url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,15,6
/CARV-ICS-FORTH/frisbee/blob/main/Makefile,8,1
/CARV-ICS-FORTH/frisbee/tree/main/.github,8,1
/CARV-ICS-FORTH/frisbee/blob/main/VERSION,7,1
/CARV-ICS-FORTH/frisbee/tree/main/examples/patterns/federated-learning,6,2
/CARV-ICS-FORTH/frisbee/blob/main/.github/workflows/release-docker-images.yml,6,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform/templates,6,1
/CARV-ICS-FORTH/frisbee/tree/main/.github/workflows,6,1
/CARV-ICS-FORTH/frisbee/blob/main/README.md,4,2
/CARV-ICS-FORTH/frisbee/tree/main,3,1
