url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,10,6
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform,4,1
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/README.md,3,1
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/values.yaml,2,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform/templates/volumes,2,1
/carv-ics-forth/frisbee,1,1
/CARV-ICS-FORTH/frisbee/blob/c0173dffba4a9bad196cf4537cf0052578406917/charts/databases/tebis/README.md,1,1
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/Chart.yaml,1,1
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/templates/volumes/storageclasses.yml,1,1
/CARV-ICS-FORTH/frisbee/search,1,1
