url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,7,5
/CARV-ICS-FORTH/frisbee/blob/main/Makefile,2,2
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/Chart.yaml,1,1
/CARV-ICS-FORTH/frisbee/blob/main/examples/apps/datasets/Chart.yaml,1,1
/CARV-ICS-FORTH/frisbee/commits/main,1,1
/CARV-ICS-FORTH/frisbee/tree/gh-pages,1,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats,1,1
/CARV-ICS-FORTH/frisbee/tree/main/charts,1,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform,1,1
/CARV-ICS-FORTH/frisbee/tree/main/examples,1,1
