url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,6,6
/carv-ics-forth/frisbee,4,4
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/examples/tutorial/21.shared-storage.yml,4,1
/CARV-ICS-FORTH/frisbee/tree/main/pkg/structure,3,2
/CARV-ICS-FORTH/frisbee/blob/main/README.md,3,1
/CARV-ICS-FORTH/frisbee/tree/main/examples,3,1
/CARV-ICS-FORTH/frisbee/tree/main/pkg,2,2
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/charts/system/dashboards/singleton.json,2,1
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/images/ci-environment/Dockerfile,2,1
/CARV-ICS-FORTH/frisbee/blob/main/controllers/cluster/lifecycle.go,2,1
