url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee/tree/main/examples/apps/cockroachdb,10,3
/CARV-ICS-FORTH/frisbee,8,6
/CARV-ICS-FORTH/frisbee/tree/main/examples,8,1
/CARV-ICS-FORTH/frisbee/tree/main/examples/apps/cockroachdb/examples,6,1
/CARV-ICS-FORTH/frisbee/tree/main/charts,4,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform/templates,4,1
/CARV-ICS-FORTH/frisbee/tree/main/examples/apps,4,1
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/templates/volumes/storageclasses.yml,2,1
/CARV-ICS-FORTH/frisbee/blob/main/examples/apps/cockroachdb/examples/5.scaleup-scheduled.yml,2,1
/CARV-ICS-FORTH/frisbee/blob/main/examples/apps/cockroachdb/examples/7.scaledown-delete.yml,2,1
