url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,39,8
/CARV-ICS-FORTH/frisbee/issues,12,2
/CARV-ICS-FORTH/frisbee/issues/new,6,1
/CARV-ICS-FORTH/frisbee/issues/new/choose,6,1
/CARV-ICS-FORTH/frisbee/tree/main/examples,4,3
/CARV-ICS-FORTH/frisbee/tree/main/api/v1alpha1,3,2
/CARV-ICS-FORTH/frisbee/blob/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report/report.pdf,3,1
/CARV-ICS-FORTH/frisbee/blob/main/.github/workflows/release-kubectl-frisbee.yml,3,1
/CARV-ICS-FORTH/frisbee/graphs/code-frequency,3,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats,3,1
