url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,22,3
/CARV-ICS-FORTH/frisbee/issues,6,1
/CARV-ICS-FORTH/frisbee/actions,4,1
/CARV-ICS-FORTH/frisbee/actions/runs/5902303439,4,1
/CARV-ICS-FORTH/frisbee/issues/424,3,1
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/.github/workflows/generate-chart-readme.yml,2,1
/CARV-ICS-FORTH/frisbee/blob/main/.github/workflows/generate-chart-readme.yml,2,1
/CARV-ICS-FORTH/frisbee/issues/new,2,1
/CARV-ICS-FORTH/frisbee/issues/new/choose,2,1
/CARV-ICS-FORTH/frisbee/pull/426,2,1
