url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,14,6
/CARV-ICS-FORTH/frisbee/tree/f80a214b67e2aa90fe1b5e1623785499e24acbcb/examples/apps/ycsb/templates,4,1
/CARV-ICS-FORTH/frisbee/tree/main/examples,4,1
/CARV-ICS-FORTH/frisbee/blob/v1.0.43/pkg/distributions/pareto.go,3,1
/carv-ics-forth/frisbee/blob/v1.0.43/pkg/distributions/uniform.go,3,1
/CARV-ICS-FORTH/frisbee/tree/main/charts,3,1
/carv-ics-forth/frisbee/blob/v1.0.39/cmd/kubectl-frisbee/commands/install/production.go,2,2
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/examples/apps/fio/templates/telemetry.yml,2,1
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/examples/apps/ycsb/templates/cockroach.yml,2,1
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/examples/apps/ycsb/templates/telemetry.yml,2,1
