url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,25,7
/CARV-ICS-FORTH/frisbee/tree/main/api/v1alpha1,13,1
/CARV-ICS-FORTH/frisbee/blob/main/install.sh,10,2
/CARV-ICS-FORTH/frisbee/issues,9,2
/CARV-ICS-FORTH/frisbee/tree/main/.github/workflows,9,2
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/controllers/service/lifecycle.go,9,1
/CARV-ICS-FORTH/frisbee/tree/main/pkg,8,2
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/pkg/lifecycle/stateMapper.go,8,1
/CARV-ICS-FORTH/frisbee/blob/main/.github/workflows/release-kubectl-frisbee.yml,7,2
/CARV-ICS-FORTH/frisbee/tree/main/.github,6,2
