url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,69,3
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/templates/volumes/storageclasses.yml,27,2
/CARV-ICS-FORTH/frisbee/actions,20,1
/CARV-ICS-FORTH/frisbee/actions/workflows/generate-chart-readme.yml,13,1
/CARV-ICS-FORTH/frisbee/blob/main/README.md,11,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats,11,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats/CARV-ICS-FORTH/frisbee,11,1
/CARV-ICS-FORTH/frisbee/tree/main/docs,10,1
/CARV-ICS-FORTH/frisbee/tree/main/.github/workflows,10,1
/CARV-ICS-FORTH/frisbee/blob/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report/report.pdf,8,1
