url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,14,7
/CARV-ICS-FORTH/frisbee/blob/9a210b7b6eb7ba6890f17defca8625d2f9e69387/.github/workflows/live-testbed.yml,3,1
/CARV-ICS-FORTH/frisbee/tree/main/charts,3,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/databases,3,1
/CARV-ICS-FORTH/frisbee/blob/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report/report.pdf,2,2
/CARV-ICS-FORTH/frisbee/blob/main/.github/workflows/live-testbed.yml,2,1
/CARV-ICS-FORTH/frisbee/issues,1,1
/CARV-ICS-FORTH/frisbee/pulls,1,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats,1,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats/CARV-ICS-FORTH/frisbee,1,1
