url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,10,7
/CARV-ICS-FORTH/frisbee/tree/main/docs/readme.assets,6,1
/CARV-ICS-FORTH/frisbee/tree/main/examples/apps/cockroachdb/templates,5,1
/CARV-ICS-FORTH/frisbee/tree/main/charts,4,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform,4,1
/CARV-ICS-FORTH/frisbee/tree/main/examples/apps/cockroachdb,4,1
/CARV-ICS-FORTH/frisbee/tree/main/docs,3,1
/CARV-ICS-FORTH/frisbee/tree/main/examples,3,1
/CARV-ICS-FORTH/frisbee/blob/a3f6f5363062adb171857b53c15b8954f5004de0/.github/workflows/live-testbed.yml,2,1
/CARV-ICS-FORTH/frisbee/blob/main/docs/api.html,2,1
