url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,7,6
/CARV-ICS-FORTH/frisbee/tree/main/examples/patterns/federated-learning,4,2
/CARV-ICS-FORTH/frisbee/tree/main/charts,4,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform/templates,4,1
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/templates/volumes/storageclasses.yml,2,1
/CARV-ICS-FORTH/frisbee/stargazers,2,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform,2,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform/templates/deployment,2,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform/templates/volumes,2,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/system,2,1
