url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,15,8
/CARV-ICS-FORTH/frisbee/tree/main/examples,8,2
/CARV-ICS-FORTH/frisbee/tree/main/charts/system,6,2
/CARV-ICS-FORTH/frisbee/tree/main/charts,6,1
/CARV-ICS-FORTH/frisbee/tree/main/examples/apps,4,2
/CARV-ICS-FORTH/frisbee/tree/main/.github,4,2
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform,4,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform/templates,4,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform/templates/deployment,4,1
/carv-ics-forth/frisbee,3,3
