url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,51,3
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/templates/volumes/storageclasses.yml,27,2
/CARV-ICS-FORTH/frisbee/actions,8,1
/CARV-ICS-FORTH/frisbee/issues,5,1
/CARV-ICS-FORTH/frisbee/blob/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report/report.pdf,4,1
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/values.yaml,4,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats/CARV-ICS-FORTH/frisbee,4,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report,4,1
/CARV-ICS-FORTH/frisbee/tree/main/charts,4,1
/CARV-ICS-FORTH/frisbee/tree/main/hack,4,1
