url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,31,9
/CARV-ICS-FORTH/frisbee/blob/main/hack/pdf-exporter/fast-generator.js,7,5
/CARV-ICS-FORTH/frisbee/tree/main/charts/databases/mongodb,4,1
/CARV-ICS-FORTH/frisbee/tree/main/charts,3,2
/CARV-ICS-FORTH/frisbee/search,3,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/databases,2,2
/CARV-ICS-FORTH/frisbee/blob/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report/report.pdf,2,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats,2,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats/CARV-ICS-FORTH/frisbee,2,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report,2,1
