url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,112,13
/CARV-ICS-FORTH/frisbee/issues,48,4
/CARV-ICS-FORTH/frisbee/actions/workflows/repo-stats.yml,40,1
/CARV-ICS-FORTH/frisbee/actions,22,2
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats,12,1
/CARV-ICS-FORTH/frisbee/commits/main,11,1
/CARV-ICS-FORTH/frisbee/blob/fnikolai-patch-1/.github/workflows/repo-stats.yml,10,1
/CARV-ICS-FORTH/frisbee/pulls,10,1
/CARV-ICS-FORTH/frisbee/tree/main/.github,8,2
/CARV-ICS-FORTH/frisbee/tree/main/.github/workflows,8,2
