url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,22,7
/CARV-ICS-FORTH/frisbee/tree/main/api/v1alpha1,11,1
/CARV-ICS-FORTH/frisbee/blob/main/install.sh,10,2
/CARV-ICS-FORTH/frisbee/issues,9,2
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/controllers/service/lifecycle.go,9,1
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/pkg/lifecycle/stateMapper.go,8,1
/CARV-ICS-FORTH/frisbee/tree/main/.github/workflows,7,1
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/controllers/service/controller.go,6,1
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/pkg/lifecycle/classifier.go,6,1
/CARV-ICS-FORTH/frisbee/tree/main/charts,6,1
