referrer,views_total,views_unique
github.com,27,1
Google,14,3
m.facebook.com,5,1
com.linkedin.android,3,1
DuckDuckGo,1,1
Bing,1,1
chatgpt.com,1,1
eupex.eu,1,1
job-boards.greenhouse.io,1,1
