url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,19,7
/CARV-ICS-FORTH/frisbee/tree/main/charts/platform,10,1
/CARV-ICS-FORTH/frisbee/tree/main/charts,9,2
/CARV-ICS-FORTH/frisbee/blob/main/charts/platform/values.yaml,7,1
/CARV-ICS-FORTH/frisbee/blob/main/CHANGELOG.md,6,2
/CARV-ICS-FORTH/frisbee/tree/main/examples,5,1
/CARV-ICS-FORTH/frisbee/blob/main/README.md,4,1
/CARV-ICS-FORTH/frisbee/commit/52aedb4e02d42d70f8aadfeb59febb257ac71875,4,1
/CARV-ICS-FORTH/frisbee/tree/main/examples/apps,4,1
/CARV-ICS-FORTH/frisbee/releases/tag/v1.0.43,3,2
