url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,21,9
/CARV-ICS-FORTH/frisbee/blob/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report/report.pdf,4,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats,4,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats/CARV-ICS-FORTH/frisbee,4,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report,4,1
/CARV-ICS-FORTH/frisbee/pulls,2,2
/CARV-ICS-FORTH/frisbee/issues,2,1
/CARV-ICS-FORTH/frisbee/blob/main/charts/databases/tebis/build/tebis.Dockerfile,1,1
/CARV-ICS-FORTH/frisbee/blob/main/charts/hpc/h5py/templates/concatenation.yml,1,1
/CARV-ICS-FORTH/frisbee/blob/main/CITATION.cff,1,1
