url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,32,8
/CARV-ICS-FORTH/frisbee/tree/main/.github/workflows,13,2
/CARV-ICS-FORTH/frisbee/tree/main/.github,10,2
/CARV-ICS-FORTH/frisbee/blob/main/controllers/service/jobs.go,10,1
/CARV-ICS-FORTH/frisbee/blob/main/install.sh,8,2
/CARV-ICS-FORTH/frisbee/tree/main/controllers,8,2
/CARV-ICS-FORTH/frisbee/tree/main/pkg,8,2
/CARV-ICS-FORTH/frisbee/issues,8,1
/CARV-ICS-FORTH/frisbee/tree/main/controllers/service,8,1
/CARV-ICS-FORTH/frisbee/blob/main/.github/workflows/release-kubectl-frisbee.yml,7,2
