url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,17,7
/CARV-ICS-FORTH/frisbee/tree/main/examples,10,2
/CARV-ICS-FORTH/frisbee/issues,5,1
/CARV-ICS-FORTH/frisbee/tree/main/examples/apps,4,2
/CARV-ICS-FORTH/frisbee/commits,4,1
/CARV-ICS-FORTH/frisbee/tree/main/charts,3,1
/carv-ics-forth/frisbee,2,2
/CARV-ICS-FORTH/frisbee/blob/f80a214b67e2aa90fe1b5e1623785499e24acbcb/charts/platform/templates/webhook/alerts/proxy.yaml,2,1
/CARV-ICS-FORTH/frisbee/blob/main/examples/apps/fedbed/templates/server.yaml,2,1
/CARV-ICS-FORTH/frisbee/blob/main/examples/tutorial/15.performance-monitoring.yml,2,1
