url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,31,8
/CARV-ICS-FORTH/frisbee/blob/main/hack/pdf-exporter/fast-generator.js,5,5
/CARV-ICS-FORTH/frisbee/tree/main/charts/databases/mongodb,4,1
/CARV-ICS-FORTH/frisbee/blob/main/examples/tutorial/16.single-chaos.yml,3,2
/CARV-ICS-FORTH/frisbee/tree/main/charts,3,2
/CARV-ICS-FORTH/frisbee/search,3,1
/CARV-ICS-FORTH/frisbee/tree/main/examples,3,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/databases,2,2
/CARV-ICS-FORTH/frisbee/tree/main/charts/databases/cockroachdb/examples,2,1
/CARV-ICS-FORTH/frisbee/tree/main/charts/databases/mongodb/dashboards,2,1
