url_path,views_total,views_unique
/CARV-ICS-FORTH/frisbee,30,16
/CARV-ICS-FORTH/frisbee/issues,6,2
/CARV-ICS-FORTH/frisbee/issues/247,4,4
/CARV-ICS-FORTH/frisbee/blob/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report/report.pdf,4,3
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats/CARV-ICS-FORTH/frisbee,4,3
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats/CARV-ICS-FORTH/frisbee/latest-report,4,3
/CARV-ICS-FORTH/frisbee/blame/aa68afc1f859b4c3761770e9dedc2c301bc953a7/charts/platform/templates/webhook/admission/manifests.yaml,4,1
/CARV-ICS-FORTH/frisbee/tree/github-repo-stats,3,3
/CARV-ICS-FORTH/frisbee/activity,3,1
/CARV-ICS-FORTH/frisbee/blob/aa68afc1f859b4c3761770e9dedc2c301bc953a7/charts/platform/templates/webhook/admission/manifests.yaml,3,1
